The book of love is long and boring . No one can lift the damn thing . It's full of charts and facts and figures . and instructions for dancing . but I<comma> I love it when you read to me . and you<comma> you can read me anything . . The book of love has music in it . In fact that's where music comes from . Some of it is just transcendental . Some of it is just really dumb . but I<comma> I love it when you sing to me . and you<comma> you can sing me anything. . The book of love is long and boring . and written very long ago . It's full of flowers and heart-shaped boxes . and things we're all too young to know . but I<comma> I love it when you give me things . and you<comma> you ought to give me wedding rings . I<comma> I love it when you give me things . and you<comma> you ought to give me wedding rings,0.038583,1.30671,1.434683,2.387196,0.493014,0.131905,0.007076,0.000181,0.321341,0.183582,0.177918,0.078092,0.852041,0.403836,0.390324,0.101346,0.10588,0.09912,0.128193,0.09082,0.197952,18.763567,22.26078,55.41522,3.677443,1.232006,0.61102,0.401107,0.880596,0.089892,108.6698,5.597157,218.2157,0.486363,0.011978,0.035152,0.05299,0.000399,0.006737,7124.032,0.629586,0,0.82024,0.110428,0,0.147545,0.003838,442.0042,21096.05,0.010489,1.35408,-3.680179,-0.735927,-4.553038,4.062311,0.001027,0.258098,3.493649,1666,0.161879,0.000004,0.208387,0.060379,-0.000567,0.714944,-0.000016,-0.000028,-0.56806,romantic
Those schoolgirl days. Of telling tales and biting nails are gone. But in my mind. I know they will still live on and on. . But how do you thank someone. Who has taken you from crayons to perfume?. It isn't easy<comma> but I'll try. . If you wanted the sky. I would write across the sky in letters. That would soar a thousand feet high. To Sir<comma> with love. . The time has come. For closing books and long last looks must end. And as I leave. I know that I am leaving my best friend. . A friend who taught me right from wrong. And weak from strong<comma> that's a lot to learn. What<comma> what can I give you in return?. . If you wanted the moon. I would try to make a start. But I would rather you let me give my heart. To Sir<comma> with love,0.059159,2.15049,1.530328,2.485813,0.331533,0.160188,0.024246,0.000362,0.426744,0.22068,0.192212,0.07415,0.49174,0.273394,0.441794,0.123327,0.124652,0.134809,0.150304,0.04979,0.259434,52.2488,28.266832,84.26892,5.477699,1.446314,0.446066,0.797442,0.884557,0.04482,40.58895,5.403808,149.4426,0.530842,0.014137,0.020419,0.119973,0.000164,0.002746,1547.287,0.555198,0,0.800932,0.083633,0,0.159546,0.003779,705.7881,92143.18,0.016407,0.894225,-6.927457,0.622226,-0.125407,0.791537,0.00292,0.610941,4.834466,57,0.435311,0.000003,-0.039628,0.073521,-0.000637,1.149624,-0.000029,-0.000021,-0.277185,romantic
Are we really sure<comma>. That a love that lasted for so long<comma>. Still endures?. Do I<comma> really care?. Hey hey<comma> . Let's talk about the distractions going on elsewhere. . I<comma> keep hearing footsteps baby. in the dark<comma> oh in the dark. Why? I keep hearing footsteps baby. In the dark. Oh in the dark<comma> hoo. . My mind<comma> . just now and then<comma>. Looking down dark corridors and wonders what might have been. Something's up ahead<comma> . Hey<comma> should I keep this same direction<comma>. Or go back instead?. . I<comma> keep hearing footsteps baby. in the dark<comma> oh in the dark. Why? I keep hearing footsteps baby. In the dark. Oh in the dark<comma> hoo. . Honey let's stop walking around. When there's love lost to be found. Aah<comma> you Know I still care<comma> I still care. What's the sense in going elsewhere?. . Who feels<comma> really sure?. Can I really guarantee your happiness shall endure?. Do we<comma> really care?. Hey hey<comma>. Let's look at what's been happening and try to be more aware. . I<comma> keep hearing footsteps baby. in the dark<comma> oh in the dark. Why? I keep hearing footsteps baby. In the dark. Oh in the dark<comma> hoo. . Let's stop walking around. Well when there's love<comma> lost to be found. Oh baby<comma> you Know<comma> I still care<comma> I still care. What's the sense in going elsewhere?. . Let's stop walking around. Well when there's love<comma> lost to be found. Oh baby<comma> you Know<comma> I still care<comma> I still care. What's the sense in going elsewhere?,0.058846,1.023304,1.452916,2.301235,0.405845,0.147358,0.044876,0.000209,0.439666,0.227059,0.212467,0.086978,0.468046,0.338461,0.364796,0.113071,0.109786,0.113416,0.113969,0.068992,0.240029,45.447431,46.569845,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7,0.012029,1.497103,-6.204473,0.23197,-1.748037,3.509102,0.002523,0.925148,5.634166,756,0.821743,0.000003,0.512266,-0.157534,-0.001928,1.296567,0.000083,0.000144,-0.439701,romantic
Anna. You come and ask me<comma> girl. To set you free<comma> girl. You say he loves you more than me. So I will set you free. Go with him (Anna). Go with him (Anna). . Anna. Girl<comma> before you go now. I want you to know now. That I still love you so. But if he loves you more. Go with him. . All of my life. I've been searchin' for a girl. To love me like I love you. Oh<comma> now... . But every girl I've ever had. Breaks my heart and leaves my sad. What am I<comma> what am I supposed to do?. . Anna. Just one more thing<comma> girl. You give back your ring to me. And I will set you free. Go with him. . All of my life. I've been searchin' for a girl<comma> now. To love me like I love you. Oh but let me tell you now... . Every girl I've ever had. Breaks my heart and leaves my sad. What am I<comma> what am I supposed to do?. . Anna. Just one more thing<comma> girl. You give back my ring to me. And darlin' you'll be free. To go with him (Anna). . Go with him Anna. Go with him,0.055028,1.174382,1.527316,2.272759,0.453063,0.158898,0.037322,0.000194,0.365604,0.210451,0.203749,0.075831,0.433051,0.278503,0.3952,0.111881,0.097122,0.0897,0.094748,0.070151,0.182535,42.568429,26.868639,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1,0.016902,1.560239,-6.875587,-0.38229,-1.417395,2.34378,0.003015,0.596454,5.283187,778,0.340176,-0.000003,0.226762,0.066407,-0.003734,1.134059,0.000048,-0.000035,-0.237195,romantic
They say it fades if you let it. Love was made to forget it. I carved your name across my eyelids. You pray for rain I pray for blindness. . If you still want me<comma> please forgive me. The crown of love has fallen from me. If you still want me<comma> please forgive me. Because the spark is not within me. I snuffed it out before my mom walked in my bedroom. . The only thing that you keep changing. Is your name<comma> my love keeps growing. Still the same<comma> just like a cancer. And you won't give me a straight answer. . If you still want me<comma> please forgive me. The crown of love has fallen from me. If you still want me please forgive me. Because your hands are not upon me. I shrugged them off before my mom walked in my bedroom. . The pains of love and they keep growing. In my heart there's flowers growing. On the grave of our old love. Since you gave me a straight answer. . If you still want me<comma> please forgive me. The crown of love is not upon me. If you still want me<comma> please forgive me. 'Cause the spark is not within me. It's not within me<comma> it's not within me. You gotta be the one<comma> you gotta be the way. Your name is the only word that I can say. You gotta be the one<comma> you gotta be the way. Your name is the only word<comma> the only word that I can say,0.064393,1.767824,1.43859,2.380696,0.393506,0.170891,0.024353,0.000203,0.450954,0.216201,0.188511,0.076545,0.312048,0.210331,0.334736,0.101549,0.122808,0.117728,0.094629,0.053617,0.146256,44.928888,59.482585,87.75625,5.356306,1.400256,0.588951,1.040548,0.897085,0.136979,94.98354,5.796193,103.2783,0.489291,0.010747,0.012848,0.150555,0.000105,0.012641,5504.404,0.312312,0,0.871505,0.103042,0,0.112059,0.003345,692.5023,88421.6,0.011833,2.200639,-8.013408,-0.597259,-5.552207,3.453434,0.002506,0.394575,3.928408,377,0.126357,-0.000002,-0.016951,0.065739,0.003075,1.030316,-0.000005,0.000017,-0.536479,romantic
And don't I hold you like you want to be held?. And don't I treat you like you want?. And don't I love you like you want to be loved. And you're running away. What's your name. Like I'm in the way. . And don't I hold you like you want to be held?. Don't I please you like you want?. And don't I love you like you want to be loved. And you're running away. What's your name. Like I'm in the way. We waste too much time. . Sometimes I hold you right. Nice and tight. To Me. Most times. On account it's based on need. Not selfish greed or pride. Don't I. . Don't I. Don't I. Don't I . Don't I hold you like you want?,0.035119,0.564888,1.409334,2.394745,0.493716,0.131802,0.02002,0.000483,0.322731,0.184392,0.189414,0.073051,0.385018,0.261921,0.405463,0.117394,0.097028,0.098064,0.098675,0.055101,0.169752,67.882978,37.3552,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62,0.01959,1.598456,-7.017858,0.043057,0.497705,1.699958,0.004273,0.588611,3.906434,946,0.081766,-0.000001,-0.024602,0.044737,-0.001574,1.080013,0.000044,-0.000013,-0.915879,romantic
The first time<comma> ever I saw your face. I thought the sun rose in your eyes. And the moo[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,0.026604,1.727684,1.540932,2.366645,0.494994,0.094651,0.01592,0.000027,0.394576,0.201143,0.192514,0.068026,0.683306,0.359181,0.488798,0.140748,0.128551,0.16221,0.119098,0.079321,0.277282,4.461264,5.294061,56.77335,3.905362,1.247836,0.848575,0.364448,0.863674,0.04601,53.62759,5.964696,942.1707,2.075688,0.039561,0.221515,0.102926,0.000697,0.00388,1668.015,2.047451,0,0.843542,0.077018,0,0.132067,0.002221,377.0502,173065.5,0.005945,1.508409,-3.257228,-0.887499,0.289955,5.096674,0.00049,0.462475,7.295596,2055,0.247666,0.00001,0.281685,0.135871,-0.000372,0.785348,0,0.000188,0.565682,romantic
I talk to you as to a friend. I hope that's what you've. come to be. It feels as though we've. made amends. Like we found a way. eventually. . It was you who picked. the pieces up. When I was a broken soul. And then glued me. back together. Returned to me what. others stole. . I don't wanna hurt you. I don't wanna make you sway. Like I know I've done before. I will not do it anymore. I've always been a dreamer. I've had my head among. the clouds. Now that I'm coming down. Won't you be my solid ground?. . I look at you and see a friend. I hope that's what you wanna be. Are we back now where. it all began?. Have you finally forgiven me?. . You gathered my dreams in. When they all blew away. And then tricked them. back into me. You saved me I was. almost dead,0.040108,1.304841,1.562375,2.275925,0.445262,0.124907,0.028826,0.000362,0.391893,0.202746,0.195508,0.087684,0.345949,0.230588,0.335534,0.122309,0.125878,0.09852,0.108847,0.056695,0.229356,45.25378,56.969595,70.88614,4.684497,1.339444,0.830522,0.815225,0.897039,0.084128,84.53054,6.026234,153.4643,1.042736,0.031484,0.081414,0.173983,0.000186,0.005756,5880.759,0.946273,0,0.782956,0.061155,0,0.170049,0.001971,412.8112,148972.2,0.017488,1.622508,-7.867043,-0.658289,0.142795,2.92608,0.003462,0.487215,5.893857,435,-0.075537,-0.000001,0.209441,-0.021593,0.004714,0.968821,0.000007,-0.000047,-0.495593,romantic
Well<comma> you know I don't like you. But you want to be my friend. Well<comma> there are bodies on the ceiling. And they're fluttering their wings. . It's okay<comma> I'm angry. But you'll never understand. When you dream of Michelangelo. They hang above your hands. . And I know that she is not my friend. And I know 'cause there she goes walking on my skin again. And I can't see why you wanna talk to me. When your vision of America is crystalline and clean. . I want a white bread life. Just something ignorant and plain. But from the walls of Michelangelo. I'm dangling again. . And I know that she is is not my friend. And I know 'cause there she goes walking on my skin again and again. . Saturn on a line. A sun afire on strings and wires. To spin above my head and make it right. But any time you like. You can catch a sight of angel eyes. All emptiness and infinite. . And I dream of Michelangelo when I'm lying in my bed. I see God upon the ceiling<comma> I see angels overhead. And he seems so close as he reaches out his hand. But we are never quite as close as we are led to understand. . And I know that she is not my friend. And I know 'cause there she goes walking<comma> walking<comma> walking. And I know that she is not my friend. And I know 'cause there she goes walking on my skin again and again. . Oh my my<comma> oh Lord no. Yes she's walking on my skin again and again,0.049416,1.426893,1.541014,2.34812,0.307755,0.14837,0.029189,0.000171,0.443258,0.220857,0.193903,0.093057,0.392483,0.336851,0.334512,0.104604,0.105431,0.092899,0.108719,0.069824,0.249624,30.197134,25.401444,72.2035,4.290146,1.262942,0.663991,0.719355,0.886893,0.112754,100.6292,6.319739,372.1159,1.485591,0.03385,0.049443,0.164384,0.000236,0.008137,7471.679,1.093261,0,0.817577,0.082321,0,0.149245,0.003421,552.3303,164352.4,0.014141,1.411915,-3.503954,-0.622799,-2.534529,2.064529,0.002344,0.720931,4.466252,647,-0.171262,0.000003,-0.06359,-0.23654,-0.003589,1.418112,0.000062,-0.000001,0.359402,romantic
When I wake up. In the morning. I pour the coffee. Read the paper. Then I slowly. And so softly. Do the dishes. Feed the fishes. Sing me Happy Birthday. Sing it like it's going to be your last day. Like it's halleujah. Don't just let it pass on through ya. It's a giant among cliches. And that's why I want you to sing it anyway. Sing me Happy Birthday. Cause hell what's it all about. Anyway. Sing me Happy Birthday. Happy Birthday. Like it's gonna be your last day. Here on earth,0.039803,1.300912,1.58279,2.418896,0.352169,0.132527,0.015419,0.000015,0.338555,0.169472,0.172374,0.080258,0.342774,0.743989,0.371507,0.134732,0.154967,0.119508,0.134434,0.073181,0.306601,5.488671,8.494839,137.8057,6.342532,1.337502,0.669078,2.208442,0.878032,0.081053,136.8995,8.674833,1889.189,3.171486,0.031148,0.100773,1.269075,0.000691,0.00498,11240.94,4.115389,0,0.961385,0.163518,0,0.037149,0.001794,454.5574,181616.7,0.003543,3.509292,-3.271765,-1.089127,-4.949959,6.151969,0.000454,0.296022,5.207429,19,0.011241,0.000006,0.209187,0.037706,-0.001879,0.732233,-0.000087,-0.000141,-0.026374,romantic
This love. This love is a strange love. A faded kind of mellow. This love. . This love. I think I'm gonna fall again. And even when you held my hand. It didn't mean a thing<comma> this love. . This love. Now rehearsed we stay<comma> love. Doesn't know it is love. This love. . This love. It hasn't have to feel love. It hasn't need to be love. It hasn't mean a thing. This love. . This love loves love. It's a strange love<comma> strange love. . This love. This love. This love is a strange love<comma> strange love. I'm gonna fall again. It doesn't mean a thing. Think I'm gonna fall again. This love,0.057362,-0.04837,1.462086,2.621631,0.388175,0.160226,0.039548,0.000375,0.383073,0.21596,0.190765,0.092977,0.96095,0.325712,0.489668,0.14624,0.129081,0.133457,0.133266,0.107874,0.206724,57.396469,71.421159,96.45628,5.501767,1.37966,0.680928,1.18313,0.880957,0.113514,95.49109,6.679479,1056.271,3.683662,0.053199,0.047523,0.90258,0.000487,0.01154,9226.309,1.644973,0,0.726365,0.092337,0,0.198891,0.005317,651.5783,407665.8,0.019982,3.03553,-6.605051,-0.311496,-1.090615,3.178872,0.00486,0.804402,7.329237,2463,0.049625,0.000006,0.885091,-0.299442,-0.000082,0.955371,-0.000043,-0.000043,-0.487429,romantic
If you want to steal my heart. State it like you mean it. If you want to part. Then give me something to believe in. . Cause lonely days get longer. My heart is in cover. All the love we made. Is a blazen flame. That I don't want to carry you around. . Let me hear your thoughts. Let there be no question. Meet me when the old play shows. They all run out to their finalities. . Cause lonely days get longer. My heart is in cover. All the love we made. Is a blazen flame. That I don't want to carry you around. . I couldn't be without you. So lonely without you. I love you<comma> I love you<comma> I love you. . I'm living the trouble. Just make it simple. And I'll be anything that you want. . Ooohhh.... . So if you want to break my heart. Break like you mean it. If you want us to part. Tell me in a place you'd like to see it. . Cause lonely days get longer. My heart is in cover. Cause lonely days get longer. My heart is in cover. All the love we made. Is a blazen flame. And I don't want to carry you.... . Ringtones,0.045513,1.36663,1.540657,2.546717,0.324727,0.139597,0.021121,0.000047,0.456542,0.222403,0.193183,0.089187,0.439672,0.398782,0.479385,0.124538,0.133901,0.140021,0.143826,0.067397,0.233451,20.25416,10.427979,66.63235,4.254855,1.301063,0.673364,0.572669,0.878304,0.040868,39.90031,5.856583,376.4468,1.082418,0.031946,0.145052,0.135473,0.00029,0.002662,1599.033,1.927749,0,0.884155,0.108058,0,0.102494,0.003245,499.3787,117830.7,0.005597,1.658473,-6.11431,-0.228624,-6.627307,3.500715,0.000767,0.659061,5.236484,514,-0.278509,-0.000003,0.030228,0.200606,-0.002796,1.345432,-0.000007,0.000017,-0.231589,romantic
Moon beams we can dream on<comma> at the setting of the sun. And the stars we can wish upon<comma> when the working man is done. Sunsets we could cry over<comma> have our trouble's on the run. But more than these miracles above<comma> good people<comma> we need love. Everybody needs the love<comma> love<comma> love. Everybody needs the love<comma> love<comma> love. Everybody needs the love<comma> love<comma> love. Just like they need the sun and moon and stars up above.. And nobody ever found happiness<comma> living their life all alone. I used to walk around like I didn't need nobody<comma> to keep me happy and alone. And one fine day I found myself in trouble<comma> way down without a friend. Along came the love of a real fine woman<comma> said she'd love me 'til the end. Everybody needs the love<comma> love<comma> love. Everybody needs the love<comma> love<comma> love. Everybody needs the love<comma> love<comma> love<comma>. Just like they need the sun and moon and stars up above.. Everybody<comma> everybody needs love<comma> love<comma> love. . Everybody<comma> everybody needs love<comma> love<comma> love. Everybody<comma> everybody needs love<comma> love<comma> love. Just like they need the sun and moon and stars up above.. Everybody needs the love<comma> love<comma> love. Everybody needs the love<comma> love<comma> love<comma>. Everybody needs the love<comma> love<comma> love<comma>. Just like they need the sun and moon and stars up above.. Everybody<comma> everybody everybody needs love<comma> love<comma> love. Love<comma> love<comma> love<comma> love<comma> love<comma> love.. Love<comma> love<comma> love<comma> love<comma> love<comma> love.. Everybody<comma> everybody needs love<comma> love<comma> love. Everybody<comma> everybody needs love<comma> love<comma> love. Everybody<comma> Everybody needs love,0.060178,0.313436,1.525104,2.398739,0.283501,0.138454,0.042834,0.000016,0.405497,0.211582,0.208096,0.111387,0.373109,0.379346,0.316902,0.127406,0.155297,0.143131,0.11084,0.050675,0.29985,4.830116,5.952851,73.679,5.233757,1.463408,0.74882,0.678856,0.885838,0.121665,121.3558,5.144955,739.4798,2.563699,0.046235,0.200263,0.169907,0.000467,0.010628,12410.22,1.477476,0,0.942743,0.138004,0,0.054015,0.00247,736.4538,458340.1,0.006676,2.362528,-7.270039,-0.3981,-5.455297,2.452355,0.000852,0.5363,5.137674,1743,-0.016206,0.000005,0.195104,0.226451,-0.001201,1.134542,-0.000046,0.000075,0.142378,romantic
It's bad timing and me. We find a lot of things out this way. And there's you. A little black cloud in a dress. The temptation. To take the precious things we have apart. To see how they work. Must be resisted for they never fit together again. . If this is rain let it fall on me and drown me. If these are tears let them fall. . Must I paint you a picture. About the way that I feel?. You know my love for you is strong<comma> girl. You know my love for you is real. . It took a short walk and a talk . To change the rules of engagement. While you searched frantically for reverse. And them claiming . That virtue never tested is no virtue at all . And so I lost my ignorance. And now the bells across the river chime out your name. I look across to them again. . Must I paint you a picture. About the way that I feel?. You know my love for you is strong<comma> girl. You know my love for you is real. . All your friends said come down. It will never fly. And on that imperfect day. We threw it all away. Crisis after crisis. With such intensity. This would never happen if we lived by the sea. . Most important decisions in life. Are made between two people in bed. I found that out at my expense. And when I see you. You just turn around and walk away like we never met. Oh we used to be so brave. . I dreamt the world stopped turning as we climbed the hill. I dreamt impossible dreams that we were lovers still. . Must I paint you a picture. About the way that I feel?. You know my love for you is strong<comma> girl. You know my love for you is real. (repeat to end),0.066308,2.270657,1.473582,2.182238,0.390409,0.14403,0.050725,0.000138,0.413156,0.203083,0.190424,0.085822,0.418217,0.464611,0.315752,0.100176,0.111193,0.108325,0.114846,0.111495,0.312157,18.432635,20.166508,89.27699,5.495846,1.410796,0.553121,1.036976,0.890156,0.123068,125.3867,5.949778,649.968,2.348698,0.044803,0.034074,0.365012,0.000146,0.012316,12591.39,1.466057,0,0.925433,0.111336,0,0.069053,0.002798,728.309,590711.3,0.019496,3.533615,-7.169191,-1.28198,-1.156796,3.179127,0.00378,0.737238,4.824302,1507,-0.462479,-0.000007,0.074109,0.008351,-0.00222,0.95698,-0.000026,-0.000067,0.218123,romantic
Oh<comma> lover<comma> hold on. 'Till I come. Back again. For these arms. Are growing tired. And my tales . Are wearing thin. . If you're patient. I will surprise. When you wake up. I'll have come. All the ache will. Settle down. And we'll go do. All the things we should have done. . 'Cause I remember what we said. As we lay down to bed. "I'll be here<comma> if you would only come back home". . Oh<comma> lover<comma> I'm lost. Because the road I've chosen. Beckons me away. Oh<comma> lover<comma> don't you go. Now I'm fighting words. I never thought I'd say. . But I remember what we said. As we lay down to bed. "I'll forgive you all<comma> if you'll just come back home". . Oh<comma> lover<comma> I know. You'll be out there. And be thinking just of me. And I will find you. Down the road. We'll return back home. To where we're meant to be. . 'Cause I remember what we said. As we lay down to bed. "We'll be back as soon as we make history",0.027694,1.976635,1.556854,2.325464,0.436295,0.098032,0.012467,0.000125,0.474927,0.237499,0.187832,0.068716,0.599024,0.283064,0.397872,0.155196,0.14447,0.132073,0.114309,0.064786,0.382651,10.626056,15.030711,56.66232,3.660302,1.182421,1.051953,0.533324,0.873009,0.05043,63.37554,6.279378,599.3174,1.700491,0.035919,0.261585,0.161184,0.000651,0.005696,3710.808,1.250157,0,0.667111,0.084789,0,0.222222,0.004514,315.0036,79456.32,0.009915,2.245033,-1.360643,-0.954529,-2.666475,4.482613,0.001393,0.44445,5.456107,466,-0.111915,0.000001,0.138945,-0.185085,0.00027,0.908059,0.000026,-0.000069,0.64491,romantic
I've been really tryin'<comma> baby. Tryin' to hold back this feelin' for so long. And if you feel like I feel<comma> baby. Then come on<comma> oh come on. . Let's get it on<comma> ah baby. Let's get it on<comma> let's love<comma> baby. Let's get it on<comma> sugar. Let's get it on<comma> whoo-ooh-ooh. . We're all sensitive people. With so much to give<comma> understanding<comma> sugar. Since we got to be. Let's live<comma> I love you. . There's nothing wrong with me. Lovin' you<comma> baby no no. And givin' yourself to me could never be wrong. If the love is true<comma> oh baby. . Don't you know how sweet and wonderful. Life can be?. I'm asking you baby. To get it on with me. . I ain't gonna worry. I ain't gonna push<comma> I won't push you baby. So come on<comma> come on<comma> come on<comma> come on<comma> come on baby. Stop beatin' 'round the bush. . Let's get it on. Let's get it on<comma> you know what I'm talkin' about. Come on baby<comma> hey hey<comma> let your love come out. If you believe in love. . Let's get it on<comma> let's get it on<comma> baby. This minute<comma> oh yeah. Let's get it on<comma> please. Please get it on. . I know that you know what I've been dreaming of. Don't you baby?. My whole body wants the feeling of love. Ah help me!. . I ain't gonna worry<comma>. No I ain't gonna push<comma> I won't push you baby. So come on<comma> come on<comma> come on<comma> come on<comma> come on darlin'. Stop beatin' 'round the bush. . Oh<comma> gonna get it on<comma> threatening you<comma> baby. I want to get it on<comma> you don't have to worry that it's wrong. If the spirit moves you<comma> let me groove you. Good<comma> let your love come down<comma> oh<comma> get it on. . Come on baby. Do you know the meaning of being sanctified?. Ah.... Girl<comma> you give me good feelings. So good<comma> something like sanctifying. Oh<comma> do right baby. . Nothing wrong with love. If you wanna love me baby. Just let yourself go. Oh<comma> baby<comma> let's get it on,0.04985,1.106705,1.513645,2.46673,0.433136,0.145944,0.032341,0.000058,0.453516,0.228652,0.214697,0.082242,0.569534,0.283436,0.401885,0.095257,0.103207,0.100705,0.104889,0.076258,0.270877,15.614802,23.630043,73.63339,4.860527,1.370806,0.70979,0.940885,0.893743,0.084232,61.944,5.698691,515.2081,1.878196,0.033209,0.107635,0.612846,0.000295,0.008454,3761.628,0.971749,0,0.827563,0.098261,0,0.142797,0.003973,569.9874,274713,0.008302,2.700471,-5.609444,-0.487915,0.915939,2.788048,0.001517,0.699407,4.595136,142,0.679986,0.000006,0.286912,-0.033871,-0.000952,1.048229,-0.00005,0.000035,-0.577662,romantic
You think I'd leave your side baby. You know me better than that. You think I'd leave you down when you're down on your knees. I wouldn't do that. . I'll tell you you're right when you want. And if only you could see into me. . Oh when you're cold<comma> I'll be there. Hold you tight to me. . When you're on the outside baby and you can't get in. I will show you<comma> you're so much better than you know. When you're lost and you're alone and you cant get back again. I will find you darling and I will bring you home. . And if you want to cry. I am here to dry your eyes. And in no time<comma> you'll be fine. . You think I'd leave your side baby. You know me better than that. You think id leave you down when you're down on your knees. I wouldn't do that. . I'll tell you you're right when you want. And if only you could see into me. . Oh when you're cold<comma> I'll be there. Hold you tight to me. Oh when you're low. I'll be there by your side baby. . Oh when you're cold<comma> I'll be there. Hold you tight to me. Oh when you're low. I'll be there by your side baby,0.03377,0.869064,1.487699,2.287321,0.378583,0.130668,0.031155,0.000536,0.45763,0.228868,0.191924,0.074065,0.4543,0.279729,0.349642,0.113326,0.158447,0.15623,0.10747,0.051818,0.201281,80.313554,58.7164,61.40929,4.452947,1.359669,0.733252,0.622534,0.895271,0.114497,104.8425,5.336399,339.6697,1.465998,0.029881,0.093664,0.244348,0.000178,0.006583,8022.2,0.701093,0,0.710386,0.071211,0,0.205875,0.00389,385.9735,177971.6,0.017734,2.092402,-5.789108,-0.387052,2.863401,1.779061,0.004015,1.134565,4.384099,998,0.774151,0.000003,-0.359029,0.04456,-0.001891,1.076779,-0.000007,-0.000002,-0.318647,romantic
Oh please<comma> don't you rock my boat. 'Cause I don't want my boat to be rockin'. Oh please<comma> don't you rock my boat<comma> no no. 'Cause I don't want my boat to be rockin'. . I'm telling you that<comma> oh<comma> whoh-whoh-whoh. I like it<comma> like it like this<comma> so keep it steady like this. And you should know<comma> you should know by now. I like it<comma> I like it like this<comma> I like it like this<comma> ooh yeah. . Satisfy my soul<comma> oh yeah<comma> satisfy my soul. Every little action<comma> there's a reaction. Oh<comma> can't you see what you've done for me? oh yeah. I'm happy inside all<comma> all of the time<comma> ohh. . When we bend a new corner. I'll feel like a sweepstake winner. When I meet you around the corner. You make me feel like a sweepstakes winner<comma> watch out. . Can't you see<comma> you must believe me. Oh<comma> darling<comma> darling<comma> I'm callin'<comma> callin'. Can't you see<comma> why won't you believe me?. Oh<comma> darlin' darlin'<comma> I'm callin'<comma> callin'. . When I meet you around the corner. Oh I said<comma> baby<comma> never let me be a loner. And then you hold me tight<comma> you make me feel alright. Yes<comma> when you hold me tight<comma> you make me feel alright<comma> whoa honey. . Can't you see<comma> don't you believe me?. Oh<comma> darlin' darlin'<comma> I'm callin'<comma> callin'. Can't you see? Why won't you believe me?. Oh<comma> darlin'<comma> darlin'<comma> I'm callin'<comma> callin'. . Satisfy my soul. Satisfy my soul . Satisfy my soul. Satisfy my soul. That's all I want you to do. That's all I'll take from you,0.041582,0.585985,1.535093,2.343081,0.379412,0.164311,0.026228,0.000147,0.484566,0.246227,0.207954,0.083019,0.522218,0.324653,0.423816,0.111059,0.120711,0.11375,0.094351,0.055008,0.278771,45.137392,51.532995,72.05335,4.942126,1.424437,0.648713,0.846818,0.893905,0.081468,32.87048,5.255319,505.3004,0.883527,0.013102,0.058251,0.493595,0.000307,0.012555,2255.313,0.894213,0,0.822903,0.094202,0,0.145831,0.004647,455.7645,109422.3,0.008788,1.299826,-8.215707,-0.253873,1.345655,2.045217,0.002355,1.556583,4.992023,523,0.165211,0.000009,0.169661,0.028125,0.004801,1.78177,0.000046,-0.000025,-0.602369,romantic
Cover me<comma> cover me. Come for me<comma> come for me. Cover me<comma> cover me. Comfort me<comma> comfort me. . I had a dream. No longer to be free. I want only to see. Four walls made of concrete. . 6 by 6 enclosed. Soon we're on video<comma> oh<comma> oh<comma> oh. Feed me twice a day. I want to fade away<comma> away. . Cover me<comma> cover me. Come for me<comma> come for me. Cover me<comma> cover me. Comfort me<comma> comfort me. . And after some time. I know I would go blind. But seeing only binds. The vision to the eye. . I'd lose my voice<comma> I know. But I've nothing left to say. It is nothing left to pray. No echo in this place,0.044576,1.412044,1.449353,2.144307,0.477967,0.162037,0.015101,0.000331,0.424647,0.21313,0.185604,0.079682,0.267403,0.213022,0.303858,0.105158,0.125992,0.135981,0.112246,0.059157,0.121375,37.125393,66.408836,80.9214,4.911936,1.33275,0.746698,1.237892,0.901162,0.141274,93.73117,6.183296,152.2777,1.036189,0.021492,0.023532,0.204948,0.000098,0.00979,5372.562,0.481547,0,0.831558,0.106245,0,0.140163,0.004369,469.2338,32815.08,0.014572,0.868709,-7.212779,0.267982,-1.650142,1.067536,0.003359,0.48206,3.76467,175,0.722533,-0.000004,0.209242,0.090074,0.003497,0.940957,0.000049,-0.000003,-0.598537,romantic
